Problem Name	1	2	3	4	5	6	7	8
%(q2-percent-h1)%	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent2)%/100. The percent representation is just the numerator of this ratio, %(percent2)%.
%(q2-percent-h2)%	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.	If the ratio out 100 is %(percent2)%/100, the percent is its numerator, %(percent2)%.
%(q3-percent-h1)%	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent3)%/100. The percent representation is just the numerator of this ratio, %(percent3)%.
%(q3-percent-h2)%	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.	If the ratio out 100 is %(percent3)%/100, the percent is its numerator, %(percent3)%.
%(q4-percent-h1)%	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.	Remember one percent (1%) is one out of 100. In the previous row, you found the ratio out of 100, %(percent4)%/100. The percent representation is just the numerator of this ratio, %(percent4)%.
%(q4-percent-h2)%	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.	If the ratio out 100 is %(percent4)%/100, the percent is its numerator, %(percent4)%.
%(q1-dec-h1)%	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent1)%/100. Please express this value as a decimal.
%(dec-h2)%	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.	To express the ratio as a decimal, simply divide the numerator by the denominator. Remember, dividing by 100 is like to dividing by 10, then dividing by 10 again.
%(dec-h3)%	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!	To divide the number by 10, hop the decimal point over one place to the LEFT. If it's a whole number, there is an 'invisible' decimal point at the right side of the number!
%(q2-dec-h1)%	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent2)%/100. Please express this value as a decimal.
%(q3-dec-h1)%	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent3)%/100. Please express this value as a decimal.
%(q4-dec-h1)%	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.	The ratio out of 100 is written as %(percent4)%/100. Please express this value as a decimal.
%(q1-red-h1)%	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar1)%/%(tot1)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.
%(q1-red-h2)%	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.
%(q1-red-h3)%	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.
%(q1-red-h4)%	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.	Need more help? Greatest common factor of %(tar1)% and %(tot1)% is %(gcf1)%.
%(q1-red-h5)%	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot1)%))%>.
%(q2-red-h1)%	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar2)%/%(tot2)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.
%(q2-red-h2)%	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.
%(q2-red-h3)%	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.
%(q2-red-h4)%	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.	Need more help? Greatest common factor of %(tar2)% and %(tot2)% is %(gcf2)%.
%(q2-red-h5)%	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar2)%,%(tot2)%))%>.
%(q3-red-h1)%	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar3)%/%(tot3)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.
%(q3-red-h2)%	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.
%(q3-red-h3)%	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.
%(q3-red-h4)%	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.	Need more help? Greatest common factor of %(tar3)% and %(tot3)% is %(gcf3)%.
%(q3-red-h5)%	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar3)%,%(tot3)%))%>.
%(q4-red-h1)%	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.	To turn %(tar4)%/%(tot4)% into a reduced ratio, simplify the ratio as much as possible until it cannot be simplified anymore.
%(q4-red-h2)%	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.	You can do this by finding common factors, and divide the numerator and the denominator until there are no more common factors other than 1.
%(q4-red-h3)%	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.	Or, try finding the greatest common factor. This is the biggest of all numbers that can divide both %(tar1)% and %(tot1)% without any remainder.
%(q4-red-h4)%	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.	Need more help? Greatest common factor of %(tar4)% and %(tot4)% is %(gcf4)%.
%(q4-red-h5)%	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar4)%,%(tot4)%))%>.
%(hintMessage_3_try_entering_tot1)%	Try entering %(tot1)%.	Try entering %(tot1)%.	Try entering %(tot1)%.	Try entering %(tot1)%.	Try entering %(tot1)%.	Try entering %(tot1)%.	Try entering %(tot1)%.	Try entering %(tot1)%.
%(hintMessage_6_try_entering_tar1tot1)%	Try entering %(tar1)%/%(tot1)%.	Try entering %(tar1)%/%(tot1)%.	Try entering %(tar1)%/%(tot1)%.	Try entering %(tar1)%/%(tot1)%.	Try entering %(tar1)%/%(tot1)%.	Try entering %(tar1)%/%(tot1)%.	Try entering %(tar1)%/%(tot1)%.	Try entering %(tar1)%/%(tot1)%.
%(hintMessage_10_try_entering_percent1100)%	Try entering %(percent1)%/100.	Try entering %(percent1)%/100.	Try entering %(percent1)%/100.	Try entering %(percent1)%/100.	Try entering %(percent1)%/100.	Try entering %(percent1)%/100.	Try entering %(percent1)%/100.	Try entering %(percent1)%/100.
%(hintMessage_13_try_entering_percent1)%	Try entering %(percent1)%%.	Try entering %(percent1)%%.	Try entering %(percent1)%%.	Try entering %(percent1)%%.	Try entering %(percent1)%%.	Try entering %(percent1)%%.	Try entering %(percent1)%%.	Try entering %(percent1)%%.
%(hintMessage_17_try_entering)%	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot1)%))%>.
%(hintMessage_25_try_entering_tar2)%	Try entering %(tar2)%.	Try entering %(tar2)%.	Try entering %(tar2)%.	Try entering %(tar2)%.	Try entering %(tar2)%.	Try entering %(tar2)%.	Try entering %(tar2)%.	Try entering %(tar2)%.
%(hintMessage_28_try_entering_tot2)%	Try entering %(tot2)%.	Try entering %(tot2)%.	Try entering %(tot2)%.	Try entering %(tot2)%.	Try entering %(tot2)%.	Try entering %(tot2)%.	Try entering %(tot2)%.	Try entering %(tot2)%.
%(hintMessage_31_try_entering_tar2tot2)%	Try entering %(tar2)%/%(tot2)%.	Try entering %(tar2)%/%(tot2)%.	Try entering %(tar2)%/%(tot2)%.	Try entering %(tar2)%/%(tot2)%.	Try entering %(tar2)%/%(tot2)%.	Try entering %(tar2)%/%(tot2)%.	Try entering %(tar2)%/%(tot2)%.	Try entering %(tar2)%/%(tot2)%.
%(hintMessage_35_try_entering_percent2100)%	Try entering %(percent2)%/100.	Try entering %(percent2)%/100.	Try entering %(percent2)%/100.	Try entering %(percent2)%/100.	Try entering %(percent2)%/100.	Try entering %(percent2)%/100.	Try entering %(percent2)%/100.	Try entering %(percent2)%/100.
%(hintMessage_38_try_entering_percent2)%	Try entering %(percent2)%%.	Try entering %(percent2)%%.	Try entering %(percent2)%%.	Try entering %(percent2)%%.	Try entering %(percent2)%%.	Try entering %(percent2)%%.	Try entering %(percent2)%%.	Try entering %(percent2)%%.
